Id,Title,Link,tag1,Tag2,Tag3,Tag4,tag5,isProblematic,Label1,Label2,Label3,Notes,ansLabel1,ansLabel2,ansLabel3,ansNotes
21669676,"If it is possible to show the Gmail, HotMail,Yahoo.. etc in Salesforce?",https://stackoverflow.com/questions/21669676,,,,,,,,,,,,,,
21871067,Problems with ISubset in vinyl,https://stackoverflow.com/questions/21871067,,,,,,,ISubset,,,,,,,
21907126,How to get Service Studio to automatically add a menu item when a new page is created by intelliwarp,https://stackoverflow.com/questions/21907126,,,,,,,automatic menu,,,,,,,
22008343,How do I get SalesForce Table Names from SalesForce data,https://stackoverflow.com/questions/22008343,,,,,,,getting table nemes,postgreSQL ,,,,,,
22064716,Image is not displaying in Zoho page why?,https://stackoverflow.com/questions/22064716,,,,,,,displaying image,,,,,,,
22145868,zoho crm api insert/update Leads,https://stackoverflow.com/questions/22145868,,,,,,,CRM,inser/update Leads,,,,,,
22156204,Salesforce integration with Team Foundation Server 2013,https://stackoverflow.com/questions/22156204,,,,,,,integration,,,,,,,
22163118,Filter vinyl records by type,https://stackoverflow.com/questions/22163118,,,,,,,filtering records by type,,,,,,,
22187852,Can I Filter the Report which is Embedded in a Page and This Page comes when I click the stateless form Button?,https://stackoverflow.com/questions/22187852,,,,,,,filtering ,stateless form,,,,,,
22244681,salesforce login in ios native App,https://stackoverflow.com/questions/22244681,,,,,,,login,ios app,,,,,,
22319457,"Proxies, type level symbols, and JSON",https://stackoverflow.com/questions/22319457,,,,,,,KnownSymbol constraint,,,,,,,
22351264,How to access to Reachability in MKNetworkKit-iOS or avoid duplicate symbols with own added Reachability?,https://stackoverflow.com/questions/22351264,,,,,,,autocomplete,duplication avoid,,,,,,
22377933,Save VF form in edit mode without refreshing,https://stackoverflow.com/questions/22377933,,,,,,,save method,refreshing,,,,,,
22449283,Salesforce image downloading,https://stackoverflow.com/questions/22449283,,,,,,,image downloading,,,,,,,
22449283,Salesforce image downloading,https://stackoverflow.com/questions/22449283,,,,,,,,,,,,,,
22562925,SalesForce - Service Cloud Objects,https://stackoverflow.com/questions/22562925,,,,,,, overview of the objects,,,,,,,
22563944,cannot declare method without return type,https://stackoverflow.com/questions/22563944,,,,,,,,,,coding mistake ,,,,
22611025,Zoho Invoice API not working,https://stackoverflow.com/questions/22611025,,,,,,,Zoho Invoice API,,,,,,,
22707093,How to add product2 in standard price book in Salesforce CRM?,https://stackoverflow.com/questions/22707093,,,,,,,,,,directly help from code snippet,,,,
22861584,How can I get all records of a field from a form?,https://stackoverflow.com/questions/22861584,,,,,,,getting all records from form,,,,,,,
22887879,VF PageBlockTable w/ Javascript and Conditional Behavior,https://stackoverflow.com/questions/22887879,,,,,,,generic action,,,,,,,
22986371,Reviecing email from zoho mail server,https://stackoverflow.com/questions/22986371,,,,,,,mail server connection,linux,,,,,,
23062636,Uploading files to Zoho API with PHP Curl,https://stackoverflow.com/questions/23062636,,,,,,,attaching file,CRM account page,php and curl,,,,,
23073453,"Zoho Creator with Bootstrap, jQuery, or other custom HTML",https://stackoverflow.com/questions/23073453,,,,,,,custom frontend,,,just asking for iformation or suggestion,,,,
23135039,how to access Salesforce Attachment Body (base64 binary data) using java?,https://stackoverflow.com/questions/23135039,,,,,,,access,attachement body,,,,,,
23145564,Wordpress on XAMPP setting up Zoho mail,https://stackoverflow.com/questions/23145564,,,,,,,wordpress integration,,,,,,,
23234021,Codeigniter SMTP Email Error,https://stackoverflow.com/questions/23234021,wrong tag,,,,,,Codeigniter app,,,,SSL extension,,,
23261369,Sales force App Integration ( .NET Development) & more detail for New bee,https://stackoverflow.com/questions/23261369,,,,,,,app integration,,,suggestion,,,,full instructions
23265831,What are the ways to build an app for Salesforce?,https://stackoverflow.com/questions/23265831,,,,,,,customization suggestion,,,,integrating ASP.NET app,,,
23539254,Error while using CURL in java,https://stackoverflow.com/questions/23539254,,,,,,,CURL in java,,,,,,,
23554357,Mule SFDC Connector without user interaction using sfdc:config-with-oauth,https://stackoverflow.com/questions/23554357,,,,,,,SFDC connector,oAuth,,,skip oAuth,,,
23665466,PHP - 553 Relaying disallowed with Zoho mail and MyBB,https://stackoverflow.com/questions/23665466,,,,,,,PHP5-FPM,zoho mail,,,,,,
23695745,How to serve OpenGraph for a private page,https://stackoverflow.com/questions/23695745,,,,,,,Opengraph,Yammer,,,meta tags formatting,,,
23786385,How to remove the hyperLink for Case Owner field in an inline VF page?,https://stackoverflow.com/questions/23786385,,,,,,, inline VF page,hyperlink remove,,,,,,
23813639,JavaScript Function to Pull related object fields,https://stackoverflow.com/questions/23813639,,,,,,,pulling object fields,,,,,,,
23984516,How to make Chrome Extension run for each new Iframe added?,https://stackoverflow.com/questions/23984516,,,,,,,script injection,chrome extension,,,no auto ineject while new Iframe,,,
24064506,Posting a comment along with an attachment to salesforce chatter using java,https://stackoverflow.com/questions/24064506,,,,,,,posting comment,Java,,,,,,
24135734,how to do healthcheck on salesforce,https://stackoverflow.com/questions/24135734,,,,,,,,,,,,,,
24365142,How to get SMS request via twilio,https://stackoverflow.com/questions/24365142,,,,,,,twilio integration,,,,,,,
24450595,Using URL Rewrite on IIS to set response's Location header,https://stackoverflow.com/questions/24450595,,,,,,,URL Rewrite,,,,,,,
24559072,Zoho email limitations?,https://stackoverflow.com/questions/24559072,,,,,,,email limitation,,,,use Amazon SES,,,
24562393,API Call generates data as XML needing it to be JSON,https://stackoverflow.com/questions/24562393,,,,,,,,,,,,,,
24617605,populating Moustache.js template,https://stackoverflow.com/questions/24617605,,,,,,,populating mustache template,,,,,,,
24764540,Referencing js files from an html file in Quickbase,https://stackoverflow.com/questions/24764540,,,,,,,referencing js file,,,,,,,
24808967,"trigger to populate child field from parent object using relationship query from ""parent to child""",https://stackoverflow.com/questions/24808967,,,,,,,trigger,database,,,,,,
24821180,set STATUS field based on CREATED DATE field in CASE object,https://stackoverflow.com/questions/24821180,,,,,,,date issue,case object,,,,,,
25077760,ZOHO Report API - Bulk import using CSV,https://stackoverflow.com/questions/25077760,,,,,,,bulk import,Report API,,,uploading tool,,,
25262060,how to make a salesforce1 tab available to a certain user,https://stackoverflow.com/questions/25262060,,,,,,,tab availability,,,,,,,
25279217,How to determine salesforce config or format,https://stackoverflow.com/questions/25279217,,,,,,,config detemination,,,,,,,
25436947,ZOHO Creator: How do I add uploaded images from and Image Field to a Page,https://stackoverflow.com/questions/25436947,,,,,,,uploading image ,,,,,,,
25451031,24H Dateformat Not working,https://stackoverflow.com/questions/25451031,,,,,,,date format,,,,,,,
25499141,SalesForce : Redirecting the URL to Salesforce,https://stackoverflow.com/questions/25499141,,,,,,,redirect UIRL,,,,,,,
25560603,Posting message to Salesforce Chatter via Javascript SDK,https://stackoverflow.com/questions/25560603,,,,,,,posting message,javascript SDK,,,,,,
25615751,How do I get the client name using jquery in a quickbase app?,https://stackoverflow.com/questions/25615751,,,,,,,client name using jQuery,,,,,,,
25617442,Salesforce Community User creation - Password Setting,https://stackoverflow.com/questions/25617442,,,,,,,password for community user,,,,,,,
25731858,Deserialize JSON with varying data structure,https://stackoverflow.com/questions/25731858,,,,,,,,,,,,,,
25801442,SALESFORCE1(AURA PLATFORM): How to pass values from a client-side-code(JavaScript code) to server-side-code(APEX)?,https://stackoverflow.com/questions/25801442,,,,,,,passing value sever-client,,,,,,,
25818089,Trouble Importing PHP Class within the same project,https://stackoverflow.com/questions/25818089,,,,,,,importing class,PHP,,,,,,
25926998,Is possible to create new account in salesforce ?,https://stackoverflow.com/questions/25926998,,,,,,,new account creation,,,,,,,
25935255,How to Disable delete button from a subform Zoho Creator,https://stackoverflow.com/questions/25935255,,,,,,,disable delete button,Zoho Creator,,,css apply,,,
25950980,How do we bulkify a trigger to create multiple @mention chatter feeditems?,https://stackoverflow.com/questions/25950980,,,,,,,multiple mention,,,,,,,
25971699,Is it Possible to display Custom VF page upon Clicking Approve/Reject Link in Standard sales force chatter page?,https://stackoverflow.com/questions/25971699,,,,,,,custom VF page ,approve/reject link,,,,,,
26043809,Salesforce JavaScript OnClick Custom Button in Console,https://stackoverflow.com/questions/26043809,,,,,,,customization,,,,,,,
26226598,How do I take the string returned from gen_results_table in PHP SDK and convert it to a Javascript array?,https://stackoverflow.com/questions/26226598,,,,,,,,,,,,,,
26235358,Similar way to PHP Sessions in Zoho Creator,https://stackoverflow.com/questions/26235358,,,,,,,PHP session,,,,,,,
26475674,"415 error when trying to ""send a document for signature - from template"" using Zoho Creator and DocuSign API",https://stackoverflow.com/questions/26475674,,,,,,,document send,DocuSign API,,,,,,
26590629,"Can we embed our API code In Zoho CRM to integrate any other web application with Zoho CRM like Xero, DocuSign, Fedex and more others",https://stackoverflow.com/questions/26590629,,,,,,,,,,,,,,
26634391,I made some customization in Zoho CRM module and now I want to reuse these customization in another Zoho CRM,https://stackoverflow.com/questions/26634391,,,,,,,embedding,,,,CRM API,,,
26642065,How to create an empty activerecord object in rails 4?,https://stackoverflow.com/questions/26642065,,,,,,,activerecord creation,,,,,,,
26655087,How to get downloadable link for attachment?,https://stackoverflow.com/questions/26655087,,,,,,,downloadable link get,,,,winter 15 Salesforce,,,
26712480,How to use smtp server in phplist,https://stackoverflow.com/questions/26712480,,,,,,,,,,,,,,
26779046,how does aurajs sandbox.on() and sandbox.emit() works?,https://stackoverflow.com/questions/26779046,,,,,,,,,,,,,,
26848897,phpmailer zoho SMTP auth failed,https://stackoverflow.com/questions/26848897,,,,,,,PHPMailer,,,,,,,
27153271,Cannot Get Smarty Foreach with XML Results,https://stackoverflow.com/questions/27153271,,,,,,,,,,,,,,
27223147,Soql query to access Topics associated with FeedItems in salesforce Chatter,https://stackoverflow.com/questions/27223147,,,,,,,feedItem topics query,,,,,,,
27306044,Is it possible to do a ROW_NUMBER() OVER (PARTITION ..) in ZoHo reports?,https://stackoverflow.com/questions/27306044,,,,,,,row count ,zoho report,,,,,,
27364108,Creating a Popup for new case assignment in salesforce,https://stackoverflow.com/questions/27364108,,,,,,,popup for new case,,,,,,,
27398134,How to distribute your own data on Salesforce?,https://stackoverflow.com/questions/27398134,,,,,,,accessing data,,,,REST API,,,
27416913,How to track django user details using zoho CRM,https://stackoverflow.com/questions/27416913,,,,,,,django user details,,,,Zoho CRM,,,
27424312,Join tables to find churn and new customer,https://stackoverflow.com/questions/27424312,,,,,,,,,,,,,,
27426874,Can we use TFS as Source Code Repository for Salesforce?,https://stackoverflow.com/questions/27426874,,,,,,,TFS use,,,,,,,
27748865,Rename items in PostgreSQL or any SQL,https://stackoverflow.com/questions/27748865,,,,,,,rename items,,,,avoid keywords as identifier,,,
27793944,Repeat Headers in Visual force Page,https://stackoverflow.com/questions/27793944,,,,,,,print headers,,,,use css,,,
27922716,How to auto populate data from Zoho crm to Zoho creator,https://stackoverflow.com/questions/27922716,,,,,,,auto popluation data ,CRM to Creator,,,Zoho's support article,,,
28019888,Send data from zoho crm to zoho creator form using webhook,https://stackoverflow.com/questions/28019888,,,,,,,sending data ,CRM to Creator,webhook,,adding custom link,,,
