Question_id,ViewCount,Challenge_Id,SDLC,ChallengeLabelModGias,Topic_Label,Topic_Id,ChallengeLabelModAlamin,Challenge_Label,Topic_Category,CreationDate
54113212,794,13,,,Data Storage & Migration,0,,wrong tag,Database,2019-01-09 15:16:10.887
44091275,797,0,Development,Documentation,Data Storage & Migration,0,,Tutorial [How to do this ],Database,2017-05-20 22:08:55.080
47706182,802,8,Development,Feature,SQL CRUD,3,,Data binding,Database,2017-12-08 00:54:28.110
43995671,816,0,Development,Documentation,Data Storage & Migration,0,,Tutorial [How to do this ],Database,2017-05-16 08:01:38.487
54105367,821,3,Development,Feature,Dynamic Content Display,10,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2019-01-09 07:48:40.377
43462940,834,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2017-04-18 03:09:53.027
41842171,836,7,Development,Feature,UI Adaptation,5,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-01-25 01:55:37.910
42784576,843,1,Development,Testing/Debugging,Cloud and On-Prem Conf,9,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2017-03-14 11:19:21.500
42859891,844,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2017-03-17 14:17:24.320
46978829,845,3,Development,Feature,SQL CRUD,3,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Database,2017-10-27 15:42:52.363
46978829,845,8,Development,Feature,SQL CRUD,3,,Data binding,Database,2017-10-27 15:42:52.363
44111993,871,6,Development,Feature,External Web Req Processing,6,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Integration,2017-05-22 11:42:43.353
42560474,878,17,Development,Feature,External API & Email Config,7,,Email and DNS configuration [SMTP Authentication| email not working | DNS Integration],Integration,2017-03-02 16:15:13.607
54079576,879,3,Development,Feature,External API & Email Config,7,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Integration,2019-01-07 18:09:28.393
47254010,880,20,Testing,Testing/Debugging,Client Server Comm & IO,11,,Testing [Test failed| Test coverage| Third party functional testing suite|],Adoption,2017-11-12 21:10:12.640
49666940,880,0,Development,Documentation,Data Storage & Migration,0,,Tutorial [How to do this ],Database,2018-04-05 07:50:46.690
43737787,884,1,Development,Testing/Debugging,External API & Email Config,7,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Integration,2017-05-02 12:21:49.207
47617463,884,6,Development,Feature,Dynamic Content Binding,8,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Customization,2017-12-03 10:26:41.923
53970869,892,1,Development,Testing/Debugging,Dynamic Content Display,10,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2018-12-29 15:33:30.787
41944876,904,1,Development,Testing/Debugging,UI Adaptation,5,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-01-30 20:31:50.193
54714252,904,6,Development,Feature,Dynamic Content Display,10,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Customization,2019-02-15 17:25:39.163
43734104,910,7,Development,Feature,Dynamic Content Display,10,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-05-02 09:09:30.270
43734104,910,11,Development,Testing/Debugging,Dynamic Content Display,10,,Platform issues [platform limitaion | not working as expected],Customization,2017-05-02 09:09:30.270
43496400,920,6,Planning and Design,Feature,UI Adaptation,5,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Customization,2017-04-19 12:55:24.000
46482177,934,1,Development,Testing/Debugging,External Web Req Processing,6,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Integration,2017-09-29 05:12:05.233
42444198,942,0,Development,Documentation,External Web Req Processing,6,,Tutorial [How to do this ],Integration,2017-02-24 16:56:28.253
43837603,964,16,Development,Authorization,External Web Req Processing,6,,Session/Authentication [social auth | oaut2 | jtoken],Integration,2017-05-07 23:01:49.893
43861008,972,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2017-05-09 04:15:31.750
46989444,981,2,Development,Feature,Dynamic Content Binding,8,,General programming query [JSON to CSV/excel],Customization,2017-10-28 11:55:11.610
46421271,982,18,Planning and Design,Feature,Dynamic Content Binding,8,,Data migration [export | import],Customization,2017-09-26 08:20:46.647
46733068,989,2,Development,Feature,Dynamic Event Handling,12,,General programming query [JSON to CSV/excel],Customization,2017-10-13 15:15:27.790
54066925,989,8,Development,Feature,Dynamic Content Display,10,,Data binding,Customization,2019-01-06 23:39:50.993
32747702,993,18,Maintenance,Feature,Entity Relationship Management,4,,Data migration [export | import],Database,2015-09-23 19:14:17.787
41652958,1001,7,Development,Feature,Access Control & Security,2,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Adoption,2017-01-14 17:36:53.627
41813166,1002,10,Planning and Design,Feature,Cloud and On-Prem Conf,9,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Adoption,2017-01-23 18:28:11.053
42405004,1005,9,Development,Feature,SQL CRUD,3,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2017-02-23 00:39:59.807
41638663,1017,7,Development,Feature,UI Adaptation,5,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-01-13 15:59:35.647
51383918,1036,3,Development,Feature,Dynamic Form Controller,1,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2018-07-17 14:26:49.977
42797456,1048,2,Development,Feature,Data Storage & Migration,0,,General programming query [JSON to CSV/excel],Database,2017-03-14 22:06:13.200
46647682,1054,1,Development,Testing/Debugging,Cloud and On-Prem Conf,9,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2017-10-09 13:29:11.483
42506938,1059,14,Deployment,Deployment,Access Control & Security,2,,Deployment Issues [ Local Development],Adoption,2017-02-28 11:00:25.827
41838629,1063,7,Development,Feature,Dynamic Form Controller,1,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-01-24 20:42:16.850
42073424,1064,7,Development,Feature,Dynamic Form Controller,1,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-02-06 17:09:55.243
4804623,1086,0,Development,Documentation,External Web Req Processing,6,,Tutorial [How to do this ],Integration,2011-01-26 12:36:10.067
4598926,1100,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2011-01-04 22:02:19.983
4598926,1100,8,Development,Feature,Dynamic Form Controller,1,,Data binding,Customization,2011-01-04 22:02:19.983
55000264,1106,1,Development,Testing/Debugging,Dynamic Content Binding,8,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2019-03-05 10:07:40.063
46453448,1110,10,Planning and Design,Feature,Entity Relationship Management,4,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2017-09-27 17:01:25.317
43332875,1112,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2017-04-10 21:04:31.907
43332875,1112,26,Development,Testing/Debugging,External Web Req Processing,6,,Flatform features [Event Monitoring | Dashboard customization | View Management | role management | collaboration | platform security],Integration,2017-04-10 21:04:31.907
42739284,1116,1,Development,Testing/Debugging,UI Adaptation,5,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-03-11 18:57:33.647
8040701,1119,3,Development,Feature,Dynamic Content Binding,8,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2011-11-07 18:11:53.253
41469924,1119,6,Development,Feature,External Web Req Processing,6,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Integration,2017-01-04 17:31:43.163
41580358,1141,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2017-01-10 23:35:38.420
3990732,1146,4,Requirement,Feature,Cloud and On-Prem Conf,9,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2010-10-21 18:35:31.660
46966587,1164,4,Deployment,Feature,Access Control & Security,2,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2017-10-27 02:24:53.560
43097927,1174,0,Development,Documentation,SQL CRUD,3,,Tutorial [How to do this ],Database,2017-03-29 15:32:06.357
7699717,1205,16,Development,Authorization,Access Control & Security,2,,Session/Authentication [social auth | oaut2 | jtoken],Adoption,2011-10-08 20:53:54.670
46627009,1216,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2017-10-08 02:30:52.320
46627009,1216,7,Development,Feature,Dynamic Content Display,10,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-10-08 02:30:52.320
4556252,1232,12,Development,Authentication,External Web Req Processing,6,,Access control [Application accessibility| Permission],Integration,2010-12-29 17:25:28.227
4556252,1232,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2010-12-29 17:25:28.227
47802967,1237,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2017-12-13 22:20:49.867
47802967,1237,2,Development,Feature,Dynamic Form Controller,1,,General programming query [JSON to CSV/excel],Customization,2017-12-13 22:20:49.867
43007141,1238,0,Development,Documentation,SQL CRUD,3,,Tutorial [How to do this ],Database,2017-03-24 18:53:16.043
55537720,1239,3,Development,Feature,UI Adaptation,5,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2019-04-05 14:32:07.177
980932,1263,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2009-06-11 13:02:07.977
980932,1263,1,Development,Testing/Debugging,External Web Req Processing,6,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Integration,2009-06-11 13:02:07.977
43876357,1281,22,Development,Documentation,Dynamic Form Controller,1,,Recommendation on best practice,Customization,2017-05-09 17:32:26.260
42647054,1283,9,Planning and Design,Feature,Entity Relationship Management,4,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2017-03-07 11:24:06.450
42672196,1288,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2017-03-08 13:06:31.913
46250017,1292,0,Development,Documentation,Access Control & Security,2,,Tutorial [How to do this ],Adoption,2017-09-16 04:21:40.187
42388942,1294,3,Development,Feature,Dynamic Content Binding,8,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2017-02-22 10:43:19.773
42148587,1305,6,Development,Feature,UI Adaptation,5,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Customization,2017-02-09 23:04:16.750
35609644,1306,3,Development,Feature,Dynamic Content Binding,8,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2016-02-24 18:01:38.910
46606062,1319,9,Development,Feature,SQL CRUD,3,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2017-10-06 12:44:23.297
46945536,1323,7,Development,Feature,Dynamic Form Controller,1,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-10-26 03:46:06.477
34510911,1327,2,Development,Feature,Data Storage & Migration,0,,General programming query [JSON to CSV/excel],Database,2015-12-29 12:17:39.567
42705379,1331,0,Development,Documentation,Entity Relationship Management,4,,Tutorial [How to do this ],Database,2017-03-09 21:05:08.450
42996482,1339,4,Development,Feature,Client Server Comm & IO,11,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2017-03-24 10:02:49.963
43924709,1344,10,Planning and Design,Feature,Cloud and On-Prem Conf,9,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Adoption,2017-05-11 20:11:26.263
43924709,1344,4,Planning and Design,Feature,Cloud and On-Prem Conf,9,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2017-05-11 20:11:26.263
43995641,1345,4,Planning and Design,Feature,Data Storage & Migration,0,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Database,2017-05-16 08:00:13.760
9076585,1357,0,Development,Documentation,Entity Relationship Management,4,,Tutorial [How to do this ],Database,2012-01-31 08:36:40.977
9076585,1357,5,Development,Feature,Entity Relationship Management,4,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Database,2012-01-31 08:36:40.977
47737631,1363,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2017-12-10 09:48:22.467
42254535,1403,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2017-02-15 16:12:15.733
48089860,1432,1,Development,Testing/Debugging,Dynamic Content Binding,8,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2018-01-04 06:32:12.560
42053998,1449,15,Development,Documentation,Dynamic Content Binding,8,,Documentation [incorrent| incomplete| ambiguous| Ambiguous sample code integration],Customization,2017-02-05 15:46:26.417
42053998,1449,0,Development,Documentation,Dynamic Content Binding,8,,Tutorial [How to do this ],Customization,2017-02-05 15:46:26.417
54346725,1468,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2019-01-24 12:29:59.017
47336062,1483,7,Development,Feature,Dynamic Form Controller,1,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-11-16 17:44:46.800
47437912,1526,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2017-11-22 15:04:57.727
54751381,1543,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2019-02-18 16:17:46.910
42169656,1546,6,Development,Feature,Dynamic Event Handling,12,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Customization,2017-02-10 22:27:12.330
48158928,1556,1,Development,Testing/Debugging,Dynamic Content Display,10,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2018-01-08 22:26:50.370
44050836,1576,22,Development,Documentation,Data Storage & Migration,0,,Recommendation on best practice,Database,2017-05-18 14:38:47.480
44050836,1576,0,Development,Documentation,Data Storage & Migration,0,,Tutorial [How to do this ],Database,2017-05-18 14:38:47.480
46612266,1624,9,Development,Feature,SQL CRUD,3,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2017-10-06 18:57:54.153
2022549,1627,2,Development,Feature,Dynamic Event Handling,12,,General programming query [JSON to CSV/excel],Customization,2010-01-07 18:15:21.567
47432384,1636,8,Development,Feature,Entity Relationship Management,4,,Data binding,Database,2017-11-22 10:31:56.797
53843585,1639,2,Development,Feature,Dynamic Content Display,10,,General programming query [JSON to CSV/excel],Customization,2018-12-19 02:03:13.880
7048854,1669,0,Development,Documentation,Data Storage & Migration,0,,Tutorial [How to do this ],Database,2011-08-13 05:48:25.313
7048854,1669,2,Development,Feature,Data Storage & Migration,0,,General programming query [JSON to CSV/excel],Database,2011-08-13 05:48:25.313
43529651,1708,4,Development,Feature,Data Storage & Migration,0,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Database,2017-04-20 20:48:50.987
4432075,1728,2,Development,Feature,Dynamic Content Display,10,,General programming query [JSON to CSV/excel],Customization,2010-12-13 18:16:56.180
16152727,1729,13,,,Dynamic Content Display,10,,wrong tag,Customization,2013-04-22 17:06:59.470
42024359,1736,23,Development,Feature,Dynamic Event Handling,12,,Dynamic Content,Customization,2017-02-03 12:29:06.680
42024359,1736,1,Development,Testing/Debugging,Dynamic Event Handling,12,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-02-03 12:29:06.680
34292278,1750,3,Development,Feature,Dynamic Content Binding,8,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2015-12-15 14:52:52.650
41542609,1750,9,Development,Feature,Dynamic Content Display,10,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Customization,2017-01-09 07:02:39.690
10557731,1753,1,Development,Testing/Debugging,Client Server Comm & IO,11,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2012-05-11 19:52:08.757
18440385,1755,10,Development,Feature,Entity Relationship Management,4,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2013-08-26 09:01:36.313
44375912,1755,9,Development,Feature,SQL CRUD,3,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2017-06-05 19:01:43.547
47084869,1756,3,Development,Feature,Data Storage & Migration,0,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Database,2017-11-02 21:22:17.780
34963112,1786,17,Development,Feature,External API & Email Config,7,,Email and DNS configuration [SMTP Authentication| email not working | DNS Integration],Integration,2016-01-23 11:53:17.907
46171283,1793,17,Development,Feature,External API & Email Config,7,,Email and DNS configuration [SMTP Authentication| email not working | DNS Integration],Integration,2017-09-12 08:16:16.213
54868399,1796,1,Development,Testing/Debugging,Dynamic Content Display,10,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2019-02-25 14:29:18.480
51580416,1800,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2018-07-29 12:39:48.357
46422037,1803,8,Development,Feature,Dynamic Form Controller,1,,Data binding,Customization,2017-09-26 09:00:34.673
46314967,1805,0,Planning and Design,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2017-09-20 06:41:36.520
30193726,1806,3,Development,Feature,External Web Req Processing,6,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Integration,2015-05-12 14:22:21.113
51351353,1807,1,Development,Testing/Debugging,Dynamic Event Handling,12,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2018-07-15 19:06:18.363
12559029,1813,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2012-09-24 04:55:01.320
46088465,1813,3,Development,Feature,Dynamic Form Controller,1,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2017-09-07 05:28:12.197
31052944,1814,9,Development,Feature,SQL CRUD,3,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2015-06-25 14:16:02.937
54906258,1829,11,Development,Testing/Debugging,UI Adaptation,5,,Platform issues [platform limitaion | not working as expected],Customization,2019-02-27 13:08:21.843
10923870,1838,1,Development,Testing/Debugging,Client Server Comm & IO,11,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2012-06-06 23:46:37.443
12507134,1838,11,Development,Testing/Debugging,UI Adaptation,5,,Platform issues [platform limitaion | not working as expected],Customization,2012-09-20 06:30:21.297
23984516,1844,24,Development,Feature,UI Adaptation,5,,Browser compatibility,Customization,2014-06-01 21:10:35.207
56717423,1845,3,Development,Feature,Dynamic Event Handling,12,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2019-06-22 16:58:18.950
51737007,1851,19,Development,Testing/Debugging,UI Adaptation,5,,Flatform features support [Event Monitoring | Dashboard customization | View Management | role management | collaboration | platform security],Customization,2018-08-08 00:13:39.133
23062636,1861,3,Development,Feature,External Web Req Processing,6,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Integration,2014-04-14 14:23:12.737
47732539,1868,1,Development,Testing/Debugging,Dynamic Event Handling,12,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-12-09 19:53:21.593
46703013,1889,1,Development,Testing/Debugging,Dynamic Form Controller,1,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-10-12 06:39:50.110
46703013,1889,11,Development,Testing/Debugging,Dynamic Form Controller,1,,Platform issues [platform limitaion | not working as expected],Customization,2017-10-12 06:39:50.110
43549104,1891,16,Development,Authorization,External Web Req Processing,6,,Session/Authentication [social auth | oaut2 | jtoken],Integration,2017-04-21 17:50:50.550
42121564,1901,3,Development,Feature,SQL CRUD,3,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Database,2017-02-08 19:05:25.347
41679881,1905,10,Planning and Design,Feature,Cloud and On-Prem Conf,9,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Adoption,2017-01-16 15:36:58.220
42530654,1927,6,Development,Feature,Data Storage & Migration,0,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Database,2017-03-01 11:35:08.850
3906522,1974,0,Development,Documentation,External Web Req Processing,6,,Tutorial [How to do this ],Integration,2010-10-11 13:15:17.003
46067552,2032,2,Development,Feature,Dynamic Event Handling,12,,General programming query [JSON to CSV/excel],Customization,2017-09-06 05:39:16.197
8005085,2072,2,Development,Feature,External Web Req Processing,6,,General programming query [JSON to CSV/excel],Integration,2011-11-04 05:06:28.453
55168898,2097,3,Development,Feature,Dynamic Content Display,10,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2019-03-14 17:41:01.647
326366,2106,4,Requirement,Feature,Cloud and On-Prem Conf,9,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2008-11-28 18:18:37.777
42912565,2111,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2017-03-20 19:41:02.007
42020377,2132,9,Development,Feature,Client Server Comm & IO,11,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Adoption,2017-02-03 09:00:59.700
46974480,2194,8,Development,Feature,SQL CRUD,3,,Data binding,Database,2017-10-27 11:58:05.067
41577382,2199,4,Development,Feature,External API & Email Config,7,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Integration,2017-01-10 20:02:44.570
7839597,2237,4,Development,Feature,Access Control & Security,2,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2011-10-20 17:11:39.213
54906295,2257,20,Testing,Testing/Debugging,Dynamic Event Handling,12,,Testing [Test failed| Test coverage| Third party functional testing suite|],Customization,2019-02-27 13:10:44.850
43752772,2279,17,Development,Feature,External API & Email Config,7,,Email and DNS configuration [SMTP Authentication| email not working | DNS Integration],Integration,2017-05-03 06:36:43.927
55009565,2345,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2019-03-05 18:48:38.400
45310234,2355,11,Development,Testing/Debugging,Data Storage & Migration,0,,Platform issues [platform limitaion | not working as expected],Database,2017-07-25 17:40:18.677
8430696,2369,9,Development,Feature,Dynamic Content Binding,8,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Customization,2011-12-08 11:59:06.157
41438021,2377,12,Development,Authentication,External Web Req Processing,6,,Access control [Application accessibility| Permission],Integration,2017-01-03 06:56:03.207
41484050,2454,15,Development,Documentation,Entity Relationship Management,4,,Documentation [incorrent| incomplete| ambiguous| Ambiguous sample code integration],Database,2017-01-05 11:35:50.110
52762374,2471,19,Testing,Feature,Access Control & Security,2,,Flatform features support [Event Monitoring | Dashboard customization | View Management | role management | collaboration | platform security],Adoption,2018-10-11 14:15:55.517
41883521,2553,23,Development,Feature,Dynamic Content Display,10,,Dynamic Content,Customization,2017-01-26 21:44:43.240
41883521,2553,11,Development,Testing/Debugging,Dynamic Content Display,10,,Platform issues [platform limitaion | not working as expected],Customization,2017-01-26 21:44:43.240
51352265,2597,2,Development,Feature,External Web Req Processing,6,,General programming query [JSON to CSV/excel],Integration,2018-07-15 21:12:55.557
1236439,2655,3,Development,Feature,Dynamic Event Handling,12,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2009-08-06 00:38:58.153
1236439,2655,23,Development,Feature,Dynamic Event Handling,12,,Dynamic Content,Customization,2009-08-06 00:38:58.153
43261740,2678,8,Development,Feature,Dynamic Content Display,10,,Data binding,Customization,2017-04-06 17:13:29.550
46303370,2706,3,Development,Feature,Dynamic Content Display,10,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2017-09-19 14:42:01.463
41806580,2824,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2017-01-23 12:37:05.070
41806580,2824,7,Development,Feature,Dynamic Form Controller,1,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-01-23 12:37:05.070
41935351,2905,7,Development,Feature,Dynamic Content Display,10,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-01-30 11:57:56.657
8522884,3176,13,,,Cloud and On-Prem Conf,9,,wrong tag,Adoption,2011-12-15 15:57:16.467
42900540,3197,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2017-03-20 09:58:14.333
45834435,3370,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2017-08-23 08:24:53.570
7304006,3381,5,Development,Feature,Data Storage & Migration,0,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Database,2011-09-05 04:54:28.347
7304006,3381,1,Development,Testing/Debugging,Data Storage & Migration,0,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Database,2011-09-05 04:54:28.347
43655581,3514,3,Development,Feature,Dynamic Event Handling,12,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2017-04-27 10:47:31.380
43480568,3575,8,Development,Feature,Dynamic Content Display,10,,Data binding,Customization,2017-04-18 19:23:28.340
16930202,3596,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2013-06-05 01:37:19.400
55366951,3621,15,Development,Documentation,UI Adaptation,5,,Documentation [incorrent| incomplete| ambiguous| Ambiguous sample code integration],Customization,2019-03-26 22:14:35.430
55366951,3621,3,Development,Feature,UI Adaptation,5,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2019-03-26 22:14:35.430
1258834,3802,0,Development,Documentation,External Web Req Processing,6,,Tutorial [How to do this ],Integration,2009-08-11 07:14:15.627
1258834,3802,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2009-08-11 07:14:15.627
45442784,3880,1,Development,Testing/Debugging,External Web Req Processing,6,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Integration,2017-08-01 16:11:59.297
